index,product_name,is_dietary_supplement,is_cosmetic,is_medical_device,is_prescription_drug,is_medicine
442,Анантаваті кідс (Anantavati kids),False,False,False,False,True
443,Анапірон (Anapiron),False,False,False,False,True
444,Анаприлін-Здоров'я (Anaprilin-Zdorovye),False,False,False,False,True
445,Анастрозол Дженефарм,False,False,False,False,True
446,Анастрозол Сандоз ® (ANASTROZOL SANDOZ ® ),False,False,False,False,True
447,Анастрозол-Віста (Anastrozol-Vista),False,False,False,False,True
448,Анатеро (Anatero),False,False,False,False,True
449,АНАУРАН (ANAURAN),False,False,False,False,True
450,Анаферон таблетки (Anaferon tablets ),False,False,False,False,True
451,Анаферон дитячий (Anaferon children),False,False,False,False,True
452,АНГЕЛОН ®,False,True,False,False,False
453,Ангельмекс (Angelmex),False,False,False,False,True
454,Ангі Септ Др. Тайсс (Dr. Theiss Angi sept),False,False,False,False,True
455,Ангі.нет (Angi.net),False,False,False,False,True
456,Ангі.нет ® спрей,False,False,False,False,True
457,Ангілекс-Здоров'я (Angilex-Zdorovye),False,False,False,False,True
458,Ангілор (Angilor),False,False,False,False,True
459,Ангін-Гран (Angin-Gran),False,False,False,False,True
460,Ангін-Хеель С (Angin-Heel ® S),False,False,False,False,True
461,Ангіноваг (Anginovag),False,False,False,False,True
462,Ангіо-Бетаргін (Angio-Betargin),False,False,False,False,True
463,Ангіо-Ін'Єль (Angio-Injeel),False,False,False,False,True
464,Ангітон (Angiton),False,False,False,False,True
465,Андипал-B (Andipalum-V),False,False,False,False,True
466,Андипал-Форте (Andipal-Forte),False,False,False,False,True
467,Андифен ІС (Andifen IC),False,False,False,False,True
468,Андрожель (Androgel),False,False,False,False,True
469,Андрофарм ® розчин (Androfarm ® solution ),False,False,False,False,True
470,Андрофарм ® таблетки (Androfarm ® tablets ),False,False,False,False,True
471,Анеза (Aneza),False,False,False,False,True
472,Анестезол ® (Anaesthesolum),False,False,False,False,True
473,Анжелік (Angeliq),False,True,False,False,False
474,Анзибел ® (Anzibel),False,False,False,False,True
475,Анідулафунгін (Anidulafungin),False,False,False,False,True
476,Анксіомедін ® (Anxiomedin ® ),False,False,False,False,True
477,Аноро™ Елліпта™ (Anoro Ellipta),False,False,False,False,True
478,Антарес розчин для ін’єкцій (Antares solution for injection ),False,False,False,False,True
479,Антарес таблетки (Antares tablets ),False,False,False,False,True
480,Антигістін,False,False,False,False,True
481,Антиглист (Antiglist),False,False,False,False,True
482,Антикатарал (Anticataral),False,False,False,False,True
483,Антимігрен-Здоров'я (Antimigren-Zdorovye),False,False,False,False,True
484,Антиоксидантная формула,False,False,False,False,True
485,Антиоксидантний біокомплекс,False,False,False,False,True
486,Антистрес-біокомплекс,False,False,False,False,True
487,Антистрес ® (Antistress ® ),False,False,False,False,True
488,Антитромб (Antithromb),False,False,False,False,True
489,Антитусин (Antitussin),False,False,False,False,True
490,Антифлу ® порошок для орального розчину (Antiflu powder for oral solution ),False,False,False,False,True
491,Антифлу ® таблетки (Antiflu tablets ),False,False,False,False,True
492,Антифлу ® Кідс (Antiflu Kids),False,False,False,False,True
493,Антихолестерин люцерна (Anticholesterin lucerna),False,False,False,False,True
494,Антраль ® (Antral ® ),False,False,False,False,True
495,Анузол (Anusolum),False,False,False,False,True
496,АП-Біолік (AT-Biolek),False,False,False,False,True
497,Апейн ® (Apain),False,True,False,False,False
498,Апетистим (Apetistim),False,False,False,False,True
499,Апифарм,False,False,False,False,True
500,Апифарм нежный,False,False,False,False,True
501,Апифарм с цикламеном,False,False,False,False,True
502,Апифарм элитный,False,False,False,False,True
503,Апізартрон ® (Apisarthron ® ),False,False,False,False,True
504,Апіколд (Apicold),False,False,False,False,True
505,Апіколд мінт (Apicold mint),False,False,False,False,True
506,Апіколд пропо (Apicold propo),False,False,False,False,True
507,Апілак Гріндекс таблетки (Apilac Grindeks tablets ),False,False,False,False,True
508,Апіпрост (Apiprost),False,False,False,False,True
509,Апірол,False,False,False,False,True
510,Апіс/Беладонна кум меркурі (Apis/Belladonna cum Mercury),False,False,False,False,True
511,Апіфарм антихрап (APIPHARM),False,False,False,False,True
512,Апіфарм бальзам з алое (Apipharm balsam),False,True,False,False,False
513,Апіфарм з пантенолом спрей (Apifarm cum panthenol spray),False,False,False,False,True
514,Апоніл (Aponil),False,False,False,False,True
515,Апрепітант-Віста,False,True,False,False,False
516,Апсибин (Apsibin),False,False,False,False,True
517,Апсорбін (Apsorbin),False,False,False,False,True
518,АПСОРБІН САШЕ (APSORBIN SACHET),False,False,False,False,True
519,Аптекар фітокрем (Pharmacist Phyto creme),False,True,False,False,False
520,Аптечка першої допомоги (First aid kit),False,False,False,False,True
521,Аптечка транспортна №1 (Transport first aid kit №1),False,False,False,False,True
522,Аралет (Aralet),False,True,False,False,False
523,Аралії настойка (Tinctura tincture),False,False,False,False,True
524,Аранесп (Aranesp),False,True,False,False,False
525,Арацин B (Aracin B),False,False,False,False,True
526,АРБИТЕЛЬ,False,False,False,False,True
527,АРБИТЕЛЬ H,False,True,False,False,False
528,Арбівір-Здоров'я (Arbivir-Zdorovye),False,False,False,False,True
529,Арбівір-Здоров'я Форте (Arbivir-Zdorovye Forte),False,False,False,False,True
530,Аргедин Босналек ® (Argedin Bosnaliek),False,False,False,False,True
531,АРГЕТТ ДУО (ARGETT DUO),False,False,False,False,True
532,Аргетт знеболюючий пластир з Лідокаїном (Argett pain relief patch with Lidocaine),False,False,False,False,True
533,Аргетт знеболюючий пластир з лікарським засобом (Argett pain relief patch medicated patch),False,False,False,False,True
534,Аргетт пластир з арнікою,False,False,False,False,True
535,Аргетт Рапід (Argett Rapid),True,True,False,False,False
536,Аргетт Спрей (Argett Spray),False,False,False,False,True
537,Аргілайф (Argilife),False,False,False,False,True
538,АРГІНІН-ДАРНИЦЯ (ARGININ-DARNITSA),False,False,False,False,True
539,Аргіс дуо (Argis duo),False,False,False,False,True
540,Аргітат (Argitat),False,False,False,False,True
541,Аргітек (Argitec),False,False,False,False,True
542,Аргол,False,False,False,False,True
543,Аргосульфан ® (Argosulfan),False,False,False,False,True
544,Ардуан ® (Arduan),False,False,False,False,True
545,Ареклок ® (Areklok),False,False,False,False,True
546,Арикстра ® (Arixtra),False,False,False,False,True
547,Аримідекс (Arimidex),False,False,False,False,True
548,Арип Мт (Arip Mt),False,False,False,False,True
549,Арипразол ® (Ariprazol),False,False,False,False,True
550,Ариста (Arista),False,False,False,False,True
551,Аритміл (Aritmilum),False,False,False,False,True
552,Арифам ® (Arifam ® ),False,False,False,False,True
553,Арифон ® Ретард (Arifon ® Retard),False,False,False,False,True
554,Аріда порошок від кашлю для дітей та дорослих (Arida cough powder for children and adults ),False,False,False,False,True
555,Аріда таблетки від кашлю для дітей та дорослих (Arida cough tablets for children and adults ),False,False,False,False,True
556,Аріда ® сироп від кашлю для дітей (Arida cough syrup for children ),False,False,False,False,True
557,Аріда ® суха мікстура від кашлю для дітей (Arida mixtura sicca contra tussim pro infantibus),False,False,False,False,True
558,Арілентал (Arilenthal),False,False,False,False,True
559,Арілозин,False,False,False,False,True
560,Аріс (Aris),False,True,False,False,False
561,Аркоксія ® (Arcoxia ® ),False,False,False,False,True
562,Аркурон (Arcuron),False,False,False,False,True
563,Арлеверт ® (Arlevert ® ),False,False,False,False,True
564,Армадин Лонг (Armadin Long),False,False,False,False,True
565,Армадин ® таблетки (Armadin tablets ),False,False,False,False,True
566,Армадін розчин для ін’єкцій (Armadin solution for injections ),False,False,False,False,True
567,Армікор (Armicor),False,False,False,False,True
568,Аромазин (Aromasin),False,False,False,False,True
569,Аронта (Aronta),False,False,False,False,True
570,Арстифен ® (Arstifen ® ),False,False,False,False,True
571,Артеджа емульгель (Artedzha emulgel),False,False,False,False,True
572,Артеджа ін'єкції (Artedja injections),False,False,False,False,True
573,Артеджа ® Комплекс (Artedja Complex),False,False,False,False,True
574,Артелак ® (Artelac ® ),False,False,False,False,True
575,Артелак ® АйЛід Розчин офтальмологічний зволожуючий (Artelac ® EyeLid),False,False,False,False,True
576,Артелак ® Компліт розчин офтальмологічний зволожуючий (Artelac ® Complete),False,False,False,False,True
577,Артелак ® Сплеск розчин зволожуючий для очей та контактних лінз (Artelac ® Splash moisturizing solution for eyes and contact lenses ),False,False,False,False,True
578,Артижель (Artizhel),False,False,False,False,True
579,Артифлекс (Artiflex),False,False,False,False,True
580,Артифлекс Плюс (Artiflex Plus),False,False,False,False,True
581,Артифлекс Ультра (Artiflex Ultra),False,False,False,False,True
582,Артифлекс Хондро (Artiflex Chondro),False,False,False,False,True
583,Артифрин (Artiphrin),False,False,False,False,True
584,"АРТИШОК ""TABULA VITA"" (ARTICHOKE TABULA VITA)",False,False,False,False,True
585,Артишок (Artichoke),True,False,False,False,False
